Date(UTC),Latitude,Longitude,Depth,Magnitude
08-12-2009 00:00,38.3,44.829,15,4.5
09-12-2009 00:00,39.145,28.089,15,4.5
10-12-2009 00:00,35.9532,27.6865,109.4,4.1
11-12-2009 00:00,36.5058,27.9258,106.6,4.2
12-12-2009 00:00,36.2992,26.6142,128.4,4.5
13-12-2009 00:00,36.3598,27.9411,33.7,4.3
14-12-2009 00:00,36.4603,26.8047,157.1,4.2
15-12-2009 00:00,37.2419,30.7113,159.2,4.3
16-12-2009 00:00,39.8,28.93,3,4
17-12-2009 00:00,40.4701,28.0711,11.5,4.1
18-12-2009 00:00,38.447,39.0617,33,4.2
19-12-2009 00:00,39.2929,29.1153,4,4.1
20-12-2009 00:00,37.6552,26.7292,10,4
21-12-2009 00:00,36.2589,27.8153,104.8,4.1
22-12-2009 00:00,40.919,35.9797,10,4.2
23-12-2009 00:00,39.4198,28.3514,5.7,4
24-12-2009 00:00,40.5764,35.8796,10,4.4
25-12-2009 00:00,39.629,38.419,38.7,4.9
26-12-2009 00:00,39.4202,40.4301,10,4.1
27-12-2009 00:00,37.9873,39.3132,41.2,4.5
28-12-2009 00:00,37.1341,36.7844,24.8,4.1
29-12-2009 00:00,39.5233,40.1554,10.6,4.5
30-12-2009 00:00,38.8388,26.9515,20.9,4.2
31-12-2009 00:00,36.8115,44.8659,33,4.3
01-01-2010 00:00,36.0674,31.0003,65.3,4.2
02-01-2010 00:00,36.724,28.062,37,5.2
03-01-2010 00:00,39.1039,27.8308,5,4
04-01-2010 00:00,40.1918,27.2555,9.1,4.4
05-01-2010 00:00,40.28,35.24,10,4.2
06-01-2010 00:00,36.8278,29.6563,10,4.1
07-01-2010 00:00,38.7007,26.4875,5,4.3
08-01-2010 00:00,38.3404,30.4494,3.1,4.2
09-01-2010 00:00,38.892,29.996,6.7,4.8
10-01-2010 00:00,38.959,29.8746,10,4
11-01-2010 00:00,38.7881,25.9729,10,4
12-01-2010 00:00,39.2161,30.1858,34.6,4.1
13-01-2010 00:00,39.2329,29.938,10,4.1
14-01-2010 00:00,39.35,25.9,8,4.1
15-01-2010 00:00,41.5494,28.786,28.2,4.9
16-01-2010 00:00,36.993,35.83,42.5,5
17-01-2010 00:00,40.7778,27.4859,10.7,4
18-01-2010 00:00,36.0657,29.0326,47,4
19-01-2010 00:00,40.7309,27.327,10,4
20-01-2010 00:00,38.7317,38.7758,45.4,4.4
21-01-2010 00:00,38.682,27.529,16.5,5.4
22-01-2010 00:00,36.5092,26.8728,172.5,4.1
23-01-2010 00:00,38.74,27.46,5,4.1
24-01-2010 00:00,36.961,35.833,35,4.8
25-01-2010 00:00,37.1056,28.2284,8.4,4.1
26-01-2010 00:00,38.8904,27.0384,5.6,4
27-01-2010 00:00,38.86,27,10,4
28-01-2010 00:00,38.953,26.9807,2.9,4
29-01-2010 00:00,40.2039,29.3188,2.4,4
30-01-2010 00:00,40,40.52,10,4
31-01-2010 00:00,40.3946,29.9607,17.3,4
01-02-2010 00:00,37.22,28.96,5,4.1
02-02-2010 00:00,40.0729,28.1002,6.9,4
03-02-2010 00:00,40.209,42.9416,33,4.4
04-02-2010 00:00,39.13,26.42,7,4
05-02-2010 00:00,37.27,26.54,6,4.1
06-02-2010 00:00,39.46,27.84,2,4.1
07-02-2010 00:00,41.2584,43.9773,10,4.1
08-02-2010 00:00,38.734,26.553,17.5,5.5
09-02-2010 00:00,38.739,26.575,17.3,5.2
10-02-2010 00:00,38.737,26.478,9.1,5
11-02-2010 00:00,38.629,26.712,15.2,4.3
12-02-2010 00:00,38.77,26.49,5,4
13-02-2010 00:00,40.6889,29.878,9.8,4
14-02-2010 00:00,38.2721,39.4863,10,4.3
15-02-2010 00:00,38.8,26.5,8,4.1
16-02-2010 00:00,37.6117,30.0947,8,4.4
17-02-2010 00:00,37.8841,29.7305,10,4.2
18-02-2010 00:00,40.5711,27.3396,11.6,4.1
19-02-2010 00:00,40.1659,27.4254,8.6,4
20-02-2010 00:00,37.7576,37.4763,10,4.4
21-02-2010 00:00,42.0937,43.7146,10,4
22-02-2010 00:00,39.2951,29.1783,6,4
23-02-2010 00:00,38.2261,38.8045,30.2,4.7
24-02-2010 00:00,39.3193,29.1404,10,4
25-02-2010 00:00,39.3334,29.1976,1,4
26-02-2010 00:00,37.386,36.176,42.8,4.7
27-02-2010 00:00,38.9753,29.1451,44,4
28-02-2010 00:00,38.737,26.632,4.9,4.7
01-03-2010 00:00,38.7852,26.5479,20.1,4.1
02-03-2010 00:00,35.8255,35.7581,10,4
03-03-2010 00:00,37.843,41.576,35,5
04-03-2010 00:00,42.3431,43.6113,10.3,4.1
05-03-2010 00:00,38.7024,26.4105,27.1,4.4
06-03-2010 00:00,39.36,25.95,14,4
07-03-2010 00:00,39.4101,40.715,1.3,4.2
08-03-2010 00:00,35.9349,30.0761,50.6,4.4
09-03-2010 00:00,36.5989,30.0019,11.4,4.3
10-03-2010 00:00,38.1856,28.7988,7,4.5
11-03-2010 00:00,37.012,29.127,30,4.3
12-03-2010 00:00,36.955,29.053,20,5.3
13-03-2010 00:00,36.894,29.041,48,4.5
14-03-2010 00:00,37.002,29.025,44,4.9
15-03-2010 00:00,36.985,29.095,41.4,4.8
16-03-2010 00:00,36.9525,28.9693,4.1,4.1
17-03-2010 00:00,36.1389,27.6306,51.6,4.1
18-03-2010 00:00,36.149,27.4795,5,4
19-03-2010 00:00,38.226,39.7186,10,4.6
20-03-2010 00:00,37.1634,28.1832,8.9,4
21-03-2010 00:00,35.761,44.1811,38.7,4.4
22-03-2010 00:00,38.6643,27.0419,5,4
23-03-2010 00:00,38.5064,27.0859,1.9,4.2
24-03-2010 00:00,36.3327,27.153,119.9,4
25-03-2010 00:00,37.377,36.151,10.6,4.5
26-03-2010 00:00,36.8971,29.0191,16.2,4.3
27-03-2010 00:00,36.8737,28.9676,15,4
28-03-2010 00:00,36.259,29.337,43.3,4.4
29-03-2010 00:00,39.762,40.648,49.6,5.2
30-03-2010 00:00,40.13,40.66,10,4
31-03-2010 00:00,40.1,40.65,10,4.1
01-04-2010 00:00,35.7831,29.4059,33,4.3
02-04-2010 00:00,40.8032,27.7735,10,4.4
03-04-2010 00:00,36.3899,26.8605,147.3,4.1
04-04-2010 00:00,37.823,42.818,35,4.6
05-04-2010 00:00,35.775,34.253,40.3,4.5
06-04-2010 00:00,35.7931,34.3279,21.9,4.1
07-04-2010 00:00,36.1138,27.5843,46,4
08-04-2010 00:00,36.1402,27.5602,52.4,4.3
09-04-2010 00:00,38.5782,44.8631,10,4.2
10-04-2010 00:00,38.3068,43.0454,33,4
11-04-2010 00:00,36.9026,28.96,13,4
12-04-2010 00:00,36.346,29.163,48.5,4.2
13-04-2010 00:00,36.807,27.794,16.6,4.7
14-04-2010 00:00,39.35,39.91,10,4.1
15-04-2010 00:00,36.401,27.898,75.9,4.4
16-04-2010 00:00,36.0966,31.3288,70.4,4.3
17-04-2010 00:00,40.85,27.74,22.6,4.8
18-04-2010 00:00,37.35,36.174,50.6,4.6
19-04-2010 00:00,40.6128,33.531,8,4
20-04-2010 00:00,40.8648,27.7453,22.3,4.7
21-04-2010 00:00,36.0511,28.3542,86,4
22-04-2010 00:00,36.4149,26.5313,139.2,4
23-04-2010 00:00,37.1546,34.8461,38.3,4.3
24-04-2010 00:00,39.71,42.46,10,4
25-04-2010 00:00,35.9989,28.5478,77.4,4.2
26-04-2010 00:00,37.5071,29.7298,39.7,4
27-04-2010 00:00,38.6694,26.649,8,4.1
28-04-2010 00:00,37.75,36.43,10,4
29-04-2010 00:00,39.9,39.85,9,4.1
30-04-2010 00:00,38.7506,26.4633,13.4,4.2
01-05-2010 00:00,36.8715,34.926,42.3,4.4
02-05-2010 00:00,36.0356,29.5881,51.9,4.2
03-05-2010 00:00,36.3987,28.6229,56.2,4.1
04-05-2010 00:00,39.0811,41.3507,13,4.3
05-05-2010 00:00,39.3254,41.1147,33,4
06-05-2010 00:00,36.8679,28.0551,41.5,4.1
07-05-2010 00:00,37.62,26.65,8,4
08-05-2010 00:00,40.4849,29.3264,8.7,4.1
09-05-2010 00:00,38.7668,31.6794,5,4.2
10-05-2010 00:00,39.4357,36.8651,21.6,4
11-05-2010 00:00,37.804,29.479,21.2,4.8
12-05-2010 00:00,37.843,29.512,16.6,4.2
13-05-2010 00:00,40.2287,29.6105,16.1,4.2
14-05-2010 00:00,38.6663,26.7425,4.9,4.1
15-05-2010 00:00,36.651,26.709,162.7,5
16-05-2010 00:00,36.567,26.745,136.3,4.7
17-05-2010 00:00,38.035,30.133,35.8,4.8
18-05-2010 00:00,38.0678,30.1473,5.1,4.3
19-05-2010 00:00,38.0361,30.185,18.8,4.3
20-05-2010 00:00,38.073,30.16,35.2,4.8
21-05-2010 00:00,36.6326,29.375,22.3,4.4
22-05-2010 00:00,38.6274,30.5735,44.9,4.1
23-05-2010 00:00,38.1597,30.0084,6,4.1
24-05-2010 00:00,41.1525,42.7265,47,4.3
25-05-2010 00:00,38.075,30.142,30.9,6.4
26-05-2010 00:00,38.084,30.163,36.6,5
27-05-2010 00:00,38.143,30.114,32.7,4.2
28-05-2010 00:00,38.0508,30.1072,12.7,4
29-05-2010 00:00,38.0033,30.0811,16.8,4.2
30-05-2010 00:00,38.09,30.08,38.5,4.5
31-05-2010 00:00,38.0562,30.1859,14.4,4
01-06-2010 00:00,38.1216,30.1324,19.6,4.4
02-06-2010 00:00,38.09,29.95,10,4.1
03-06-2010 00:00,37.972,30.097,38.4,4.8
04-06-2010 00:00,38.029,30.157,24.7,4.8
05-06-2010 00:00,38.057,30.18,37.5,4.5
06-06-2010 00:00,38.68,26.11,19,4.1
07-06-2010 00:00,38.0995,30.1577,10,4.2
08-06-2010 00:00,38.0867,30.047,13.6,4.2
09-06-2010 00:00,39.55,39.7,10,4.1
10-06-2010 00:00,40.8354,27.9717,24.8,4
11-06-2010 00:00,37.6497,35.4429,5,4.1
12-06-2010 00:00,36.5106,28.1514,17.8,4.1
13-06-2010 00:00,36.604,27.082,129.8,5.4
14-06-2010 00:00,39.475,40.146,13.9,5.8
15-06-2010 00:00,39.474,40.152,73.8,5.2
16-06-2010 00:00,39.55,40.1,11,4.2
17-06-2010 00:00,39.4,40.2,10,4.1
18-06-2010 00:00,38.1089,30.0874,10,4
19-06-2010 00:00,41.1387,38.6593,6.4,4
20-06-2010 00:00,35.915,26.896,38.3,4.5
21-06-2010 00:00,40.2686,41.8412,10,4
22-06-2010 00:00,38.1861,37.5096,10,4.1
23-06-2010 00:00,38.44,26.935,10.2,4.5
24-06-2010 00:00,36.4218,28.3242,33.1,4
25-06-2010 00:00,37.502,26.836,15.5,4.5
26-06-2010 00:00,38.485,39.168,5.4,4.3
27-06-2010 00:00,38.29,38.78,18,4.1
28-06-2010 00:00,38.1145,27.2463,10,4
29-06-2010 00:00,38.12,27.24,11,4.1
30-06-2010 00:00,40.27,25.96,10,4.1
01-07-2010 00:00,40.52,42.5,10,4.1
02-07-2010 00:00,37.0801,36.855,9.5,4.3
03-07-2010 00:00,35.689,27.575,31.4,4.1
04-07-2010 00:00,39.0489,27.5817,12,4.3
05-07-2010 00:00,36.962,30.328,85.2,4.5
06-07-2010 00:00,40.651,35.424,7.9,4.2
07-07-2010 00:00,38.1911,30.1301,34.7,4.3
08-07-2010 00:00,36.88,36.07,37,4
09-07-2010 00:00,39.81,40.12,10,4.1
10-07-2010 00:00,40.252,29.574,15,4
11-07-2010 00:00,40.3,25.877,11.5,4.6
12-07-2010 00:00,36.36,42.5,83,4
13-07-2010 00:00,37.861,26.955,20,5.4
14-07-2010 00:00,37.48,36.7,11,4
15-07-2010 00:00,37.891,26.8785,12.2,4.1
16-07-2010 00:00,38.25,39.1,8,4.1
17-07-2010 00:00,38.2456,38.9846,15,4
18-07-2010 00:00,36.675,27.05,157.4,5.2
19-07-2010 00:00,40.7867,27.4739,19.9,4
20-07-2010 00:00,38.54,40.3,10,4
21-07-2010 00:00,36.421,27.908,72.3,5.4
22-07-2010 00:00,39.05,29.71,38,4.1
23-07-2010 00:00,37.011,27.602,9.7,4.3
24-07-2010 00:00,38.22,30.14,23,4.1
25-07-2010 00:00,39.5601,41.0929,40.9,4.1
26-07-2010 00:00,38.29,27.23,8,4.1
27-07-2010 00:00,36.535,26.687,141.4,4.2
28-07-2010 00:00,41.967,42.044,35,4.7
29-07-2010 00:00,35.7,35.63,60,4
30-07-2010 00:00,35.8496,35.5516,6,4.1
31-07-2010 00:00,35.8265,35.601,4,4
01-08-2010 00:00,35.776,35.616,25,4.5
02-08-2010 00:00,39.44,37.7,39,4.1
03-08-2010 00:00,40.966,44.1386,10,4
04-08-2010 00:00,36.0875,36.0316,13.1,4.1
05-08-2010 00:00,36.057,35.996,14.4,4.3
06-08-2010 00:00,38.3,39.2,6,4.1
07-08-2010 00:00,37.8682,29.3599,12.6,4
08-08-2010 00:00,37.995,30.068,38.3,4.7
09-08-2010 00:00,38.0921,30.1906,2.3,4
10-08-2010 00:00,39.1316,40.5508,28.7,4
11-08-2010 00:00,37.9,42.63,12,4
12-08-2010 00:00,37.3851,36.2236,8,4.1
13-08-2010 00:00,36.198,27.069,7,6.2
14-08-2010 00:00,35.9863,27.1819,33,4
15-08-2010 00:00,36.199,27.175,47.2,4.3
16-08-2010 00:00,36.205,27.11,56.2,4.2
17-08-2010 00:00,36.192,27.183,53.9,4.1
18-08-2010 00:00,36.208,27.154,38.8,4.6
19-08-2010 00:00,36.1248,27.3075,48,4.1
20-08-2010 00:00,36.189,27.196,34.6,4.8
21-08-2010 00:00,36.138,27.16,41,4.3
22-08-2010 00:00,36.076,27.141,44.6,4.3
23-08-2010 00:00,36.088,27.145,48.4,4
24-08-2010 00:00,36.1148,27.1989,5,4.1
25-08-2010 00:00,35.9344,27.0077,5,4.1
26-08-2010 00:00,36.023,27.0684,5,4
27-08-2010 00:00,36.0997,27.3217,48.4,4
28-08-2010 00:00,36.172,27.211,35.4,4.4
29-08-2010 00:00,36.0616,27.0593,5,4
30-08-2010 00:00,36.102,27.226,38.8,4.1
31-08-2010 00:00,36.147,27.099,38.5,5
01-09-2010 00:00,36.2667,27.4217,10,4.2
02-09-2010 00:00,36.224,27.168,38.8,4.1
03-09-2010 00:00,36.206,27.186,37.1,4.1
04-09-2010 00:00,36.1802,27.276,51.9,4
05-09-2010 00:00,35.9389,27.2816,73.9,4
06-09-2010 00:00,36.605,27.161,33.3,4.4
07-09-2010 00:00,36.1382,27.2959,35.9,4
08-09-2010 00:00,36.25,27.246,36,4.6
09-09-2010 00:00,36.64,27.204,32.4,4.6
10-09-2010 00:00,36.7093,27.1702,43.6,4.2
11-09-2010 00:00,36.274,27.186,36.8,4.2
12-09-2010 00:00,36.66,27.138,35,4.5
13-09-2010 00:00,36.3315,27.2142,42.1,4
14-09-2010 00:00,39.92,40.51,10,4.1
15-09-2010 00:00,36.124,27.131,36.7,4.3
16-09-2010 00:00,36.114,27.211,42.3,4.3
17-09-2010 00:00,36.1794,27.2492,43.7,4
18-09-2010 00:00,36.2002,27.2989,49,4
19-09-2010 00:00,40.85,36.24,5,4.1
20-09-2010 00:00,36.2096,27.2055,10,4.1
21-09-2010 00:00,36.2546,27.2332,5,4
22-09-2010 00:00,36.1439,27.2809,7.1,4
23-09-2010 00:00,36.143,27.197,37.3,4.3
24-09-2010 00:00,36.2426,27.1159,5,4
25-09-2010 00:00,36.1411,27.152,5,4
26-09-2010 00:00,36.142,27.0354,5,4
27-09-2010 00:00,36.1703,27.1669,5,4
28-09-2010 00:00,36.2862,27.1508,5,4
29-09-2010 00:00,36.2132,27.1271,26.7,4.1
30-09-2010 00:00,40.698,35.29,25.7,5.7
01-10-2010 00:00,40.7912,35.3506,6,4.5
02-10-2010 00:00,40.76,35.328,16.4,5.6
03-10-2010 00:00,40.345,35.202,16.4,5.1
04-10-2010 00:00,40.8,35.4,10,4.1
05-10-2010 00:00,40.8,35.3,10,4.1
06-10-2010 00:00,40.85,35.3,10,4
07-10-2010 00:00,40.7,35.3,5,4.1
08-10-2010 00:00,36.2849,26.9992,4.7,4
09-10-2010 00:00,41.09,35.01,21,4.1
10-10-2010 00:00,41.9,36.1,10,4.1
11-10-2010 00:00,36.32,35.4,33,4
12-10-2010 00:00,36.246,27.225,40.6,4.4
13-10-2010 00:00,39.347,25.988,28,4.6
14-10-2010 00:00,40.66,35.37,8,4.1
15-10-2010 00:00,36.3078,27.1747,5,4
16-10-2010 00:00,40.74,35.37,10,4
17-10-2010 00:00,36.272,27.195,35.7,4.1
18-10-2010 00:00,40.75,35.34,5,4
19-10-2010 00:00,40.82,35.41,24,4.1
20-10-2010 00:00,36.14,27.23,32,4.1
21-10-2010 00:00,41,35.4,5,4.1
22-10-2010 00:00,39.5585,26.112,25.4,4
23-10-2010 00:00,40.7428,35.2844,5,4
24-10-2010 00:00,36.0885,27.3446,50.8,4
25-10-2010 00:00,36.1151,27.1617,32.4,4
26-10-2010 00:00,40.0832,43.2216,76.6,4.1
27-10-2010 00:00,40.6694,35.2669,10,4
28-10-2010 00:00,40.7624,35.3204,5,4
29-10-2010 00:00,40.8,35.34,10,4.1
30-10-2010 00:00,41.4,35.9,14,4.1
31-10-2010 00:00,39.6402,41.3646,15,4.1
01-11-2010 00:00,38.8374,27.8946,4,4.1
02-11-2010 00:00,37.15,35.8,10,4
03-11-2010 00:00,40.79,35.4,28,4.1
04-11-2010 00:00,36.2488,27.3107,73,4
05-11-2010 00:00,37.5463,30.0203,10,4.1
06-11-2010 00:00,35.69,32.7,10,4
07-11-2010 00:00,35.9,31.38,42,4.1
08-11-2010 00:00,36.291,27.109,44.5,4.4
09-11-2010 00:00,36.28,27.125,42,4.2
10-11-2010 00:00,38.4,39.2,10,4.1
11-11-2010 00:00,36.98,36.1,9,4.1
12-11-2010 00:00,40.7691,35.2929,9.4,4.1
13-11-2010 00:00,40.4762,37.2232,25.2,4.3
14-11-2010 00:00,40.72,35.29,12,4.1
15-11-2010 00:00,36.691,27.555,18.3,4.2
16-11-2010 00:00,36.625,26.698,158.9,4.2
17-11-2010 00:00,36.6242,26.9026,161.5,4.2
18-11-2010 00:00,38.9328,41.0249,30.4,4
19-11-2010 00:00,38.59,40.7,10,4
20-11-2010 00:00,36.6,37.3,12,4.1
21-11-2010 00:00,36.8424,35.9306,10,4.3
22-11-2010 00:00,35.997,28.7895,73.1,4.1
23-11-2010 00:00,38.106,29.008,17.2,5.2
24-11-2010 00:00,36.207,35.957,20.9,5.7
25-11-2010 00:00,36.1906,35.9883,12.8,4.2
26-11-2010 00:00,36.167,35.884,49.4,5
27-11-2010 00:00,36.177,35.897,61.3,5.2
28-11-2010 00:00,36.288,36.137,25,4
29-11-2010 00:00,36.177,35.9571,12.7,4
30-11-2010 00:00,41.427,43.934,15,4.5
01-12-2010 00:00,38.0909,36.8422,64.2,4.1
02-12-2010 00:00,36.4557,27.187,42.8,4
03-12-2010 00:00,36.26,36.17,13,4.1
04-12-2010 00:00,36.4569,26.843,147.5,4.1
05-12-2010 00:00,40.753,35.407,8.9,4.8
06-12-2010 00:00,39.2949,40.7192,46.1,4.1
07-12-2010 00:00,39.914,40.054,10,4.1
08-12-2010 00:00,38.1078,28.9579,5.7,4
09-12-2010 00:00,36.4807,27.2526,10,4
10-12-2010 00:00,38.3358,31.1273,34.7,4
11-12-2010 00:00,38.7047,36.8503,10,4
12-12-2010 00:00,38.9909,26.0267,21.8,4
13-12-2010 00:00,37.918,27.6434,5.3,4
14-12-2010 00:00,39,42.3,10,4
15-12-2010 00:00,36.82,42.82,46,4.7
16-12-2010 00:00,37,42.6,33,4.2
17-12-2010 00:00,39.6729,28.5904,7,4
18-12-2010 00:00,39.9002,42.052,10,4.1
19-12-2010 00:00,36.6681,26.4027,27.6,4.1
20-12-2010 00:00,38.38,39.13,7,4
21-12-2010 00:00,39.13,42.58,5,4.1
22-12-2010 00:00,36.641,31.411,114.9,4.4
23-12-2010 00:00,36.25,38.21,29,4.1
24-12-2010 00:00,41.221,44.97,30,4.2
25-12-2010 00:00,36.262,27.1106,81.9,4
26-12-2010 00:00,39.842,41.911,10,4.4
27-12-2010 00:00,36.5053,27.1066,5,4.3
28-12-2010 00:00,36.5609,27.0811,10,4
29-12-2010 00:00,35.9054,27.0659,50.7,4
30-12-2010 00:00,38.24,39.07,10,4
31-12-2010 00:00,38.18,39.07,10,4.1
01-01-2011 00:00,36.4461,27.2077,17.3,4.2
02-01-2011 00:00,39.2305,44.1021,49.5,4.4
03-01-2011 00:00,36.4975,27.1183,32,4.4
04-01-2011 00:00,36.5997,27.1235,35,4
05-01-2011 00:00,36.6621,27.1759,32.1,4
06-01-2011 00:00,36.3122,26.597,161.6,4.2
07-01-2011 00:00,39.229,41.3386,74,4.1
08-01-2011 00:00,38.9849,44.2651,44.9,4.2
09-01-2011 00:00,38.6,43.7,6,4.1
10-01-2011 00:00,38.5,44.3,7,4.1
11-01-2011 00:00,38.492,43.31,18.1,4.3
12-01-2011 00:00,35.7549,29.3685,6.3,4.1
13-01-2011 00:00,35.7425,29.5845,61,4.1
14-01-2011 00:00,39.8034,28.6668,4.7,4.4
15-01-2011 00:00,39.814,28.6228,6.5,4
16-01-2011 00:00,39.3616,25.9045,10,4.1
17-01-2011 00:00,40.7143,30.4301,11.5,4.2
18-01-2011 00:00,38.71,41.33,10,4.1
19-01-2011 00:00,36.4564,26.5733,155.2,4.2
20-01-2011 00:00,40.45,26.39,10,4.2
21-01-2011 00:00,38.7557,43.5262,13.5,4.3
22-01-2011 00:00,39.3101,39.7466,22.3,4.1
23-01-2011 00:00,38.753,43.316,25,4.5
24-01-2011 00:00,38.792,42.406,23.3,4.8
25-01-2011 00:00,38.813,42.272,35,4.3
26-01-2011 00:00,38.7947,42.3147,59.4,4.1
27-01-2011 00:00,38.3,42.97,10,4.1
28-01-2011 00:00,35.6951,28.6096,38.4,4.2
29-01-2011 00:00,36.921,30.882,98.3,4.4
30-01-2011 00:00,38.38,39.25,8,4.1
31-01-2011 00:00,36.949,42.776,35,4.7
01-02-2011 00:00,39.7587,41.9297,10,4
02-02-2011 00:00,38.8246,25.9532,18.9,4.1
03-02-2011 00:00,36.6672,27.1503,3.2,4
04-02-2011 00:00,36.579,27.19,18.8,4.3
05-02-2011 00:00,36.5269,27.2558,33,4
06-02-2011 00:00,39.7731,26.8792,10,4.1
07-02-2011 00:00,38.834,25.968,2.8,4
08-02-2011 00:00,40.7761,35.2596,4.1,4.2
09-02-2011 00:00,40.4171,26.0935,11.7,4
10-02-2011 00:00,36.4155,25.9332,139.1,4
11-02-2011 00:00,39.28,43.931,25,4.4
12-02-2011 00:00,36.867,26.2996,10,4
13-02-2011 00:00,36.288,28.451,72.6,4.8
14-02-2011 00:00,39.3272,39.9312,10,4.2
15-02-2011 00:00,36.33,28.221,31.5,4.5
16-02-2011 00:00,37.796,29.652,29.9,4.5
17-02-2011 00:00,39.555,27.388,23.6,4.5
18-02-2011 00:00,39.561,27.477,15,4.4
19-02-2011 00:00,35.994,27.372,41.4,4.7
20-02-2011 00:00,35.983,28.41,60.3,5.1
21-02-2011 00:00,36.094,26.053,133.9,4.4
22-02-2011 00:00,37.54,38.26,10,4.1
23-02-2011 00:00,38.1561,30.1389,14.3,4.1
24-02-2011 00:00,38.875,25.977,1.6,4.4
25-02-2011 00:00,38.202,38.75,9.5,4.6
26-02-2011 00:00,36.015,27.366,40.6,4.3
27-02-2011 00:00,35.8108,27.4339,42,4
28-02-2011 00:00,38.101,30.171,25.3,5.2
01-03-2011 00:00,39.315,41.123,15,5.2
02-03-2011 00:00,39.9388,42.0231,10,4.1
03-03-2011 00:00,38.7,40.4,10,4.2
04-03-2011 00:00,39.581,42.5607,4,4.2
05-03-2011 00:00,40.0324,42.0807,26.7,4
06-03-2011 00:00,38.254,38.947,17.2,5.1
07-03-2011 00:00,39.7269,42.3155,28.9,4
08-03-2011 00:00,38.23,39,10,4.1
09-03-2011 00:00,37.0864,30.4999,101.6,4
10-03-2011 00:00,42.386,43.658,20,4.3
11-03-2011 00:00,36.9358,35.3664,10,6.2
12-03-2011 00:00,36.86,35.56,15,4
13-03-2011 00:00,36.9359,35.6888,7.9,4
14-03-2011 00:00,36.96,35.68,20,4.1
15-03-2011 00:00,36.8631,35.5027,10,4.2
16-03-2011 00:00,36.73,35.63,10,4
17-03-2011 00:00,36.921,35.494,21.2,4.5
18-03-2011 00:00,36.98,35.59,10,4
19-03-2011 00:00,36.846,35.238,37.3,5.4
20-03-2011 00:00,36.901,35.449,36.1,4.2
21-03-2011 00:00,37.866,26.799,21.4,4.9
22-03-2011 00:00,36.88,35.71,12,4.1
23-03-2011 00:00,36.7256,36.0143,3.6,4
24-03-2011 00:00,40.7165,27.3965,3.6,4.1
25-03-2011 00:00,36.3774,26.9122,136.6,4
26-03-2011 00:00,37.713,43.524,15,4.4
27-03-2011 00:00,36.1789,31.2299,67.9,4
28-03-2011 00:00,36.9142,35.357,10,4
29-03-2011 00:00,35.961,26.928,36.7,4.4
30-03-2011 00:00,36.93,35.4,10,4
31-03-2011 00:00,36.93,37,33,4
01-04-2011 00:00,39.58,44.143,15,4.5
02-04-2011 00:00,40.1997,28.8815,10,4
03-04-2011 00:00,37.9709,34.3716,33.6,4
04-04-2011 00:00,36.7925,31.1706,91,4
05-04-2011 00:00,38.774,40.349,14.8,4.4
06-04-2011 00:00,36.676,26.714,149.9,4.1
07-04-2011 00:00,37.3,36.32,7,4
08-04-2011 00:00,35.7531,29.3471,47.6,4
09-04-2011 00:00,38.7123,35.4666,19.8,4
10-04-2011 00:00,36.1671,27.2169,11,4
11-04-2011 00:00,37.9175,38.7897,5,4.1
12-04-2011 00:00,38.8856,42.5598,12.7,4
13-04-2011 00:00,39.1094,40.2569,5,4.1
14-04-2011 00:00,38.0814,45.145,33,4
15-04-2011 00:00,39.159,40.325,15.1,4.4
16-04-2011 00:00,39.191,40.007,10,4.2
17-04-2011 00:00,39.2,40.1,12,4.1
18-04-2011 00:00,39.15,40.32,10,4.3
19-04-2011 00:00,38.297,45.141,19.8,4.5
20-04-2011 00:00,36.9373,35.5415,27.9,4
21-04-2011 00:00,35.7357,29.4723,52.7,4.1
22-04-2011 00:00,37.73,34.27,1,4.1
23-04-2011 00:00,38.9266,35.777,10,4.1
24-04-2011 00:00,38.922,35.792,15,4.4
25-04-2011 00:00,38.9595,35.6673,1.2,4.2
26-04-2011 00:00,40.016,41.993,48.6,4.7
27-04-2011 00:00,38.616,40.063,5.2,4.3
28-04-2011 00:00,39.4,40.07,10,4.1
29-04-2011 00:00,35.844,33.913,18.5,4.1
30-04-2011 00:00,40.676,42.477,35,4.5
01-05-2011 00:00,39.2,40.43,30,4.1
02-05-2011 00:00,41.24,44.043,30,4.7
03-05-2011 00:00,37.052,35.768,35,4.2
04-05-2011 00:00,40.03,32.76,7,4.1
05-05-2011 00:00,35.851,43.415,15,4.1
06-05-2011 00:00,38.698,44.494,15,4.3
07-05-2011 00:00,36.591,31.015,80.4,4.1
08-05-2011 00:00,40.41,25.95,9.8,4
09-05-2011 00:00,39.2,40.81,10,4
10-05-2011 00:00,38.14,41.24,6,4.1
11-05-2011 00:00,37.312,27.074,2.9,4.1
12-05-2011 00:00,39.131,44.933,66.7,4.1
13-05-2011 00:00,36.686,27.091,150.3,4
14-05-2011 00:00,38.44,39.24,10,4.1
15-05-2011 00:00,40.627,33.063,9,4.2
16-05-2011 00:00,37.085,27.868,30.1,4
17-05-2011 00:00,40.61,33.07,10,4.1
18-05-2011 00:00,37.122,28.793,21.9,4.2
19-05-2011 00:00,40.74,35.27,10,4.1
20-05-2011 00:00,39.368,38.231,15.7,5.4
21-05-2011 00:00,36.485,26.678,154.8,4.2
22-05-2011 00:00,40.187,27.329,2.9,4
